receipt_product_id,price,quantity,product_id,receipt_id
11098,6,3,7,3179
11099,6,2,5,3179
11100,4,2,1,3179
11101,5,1,4,3180
11102,1,1,4,3180
11103,3,3,5,3180
11104,5,4,10,3180
11105,1,2,6,3181
11106,4,6,9,3182
11107,6,5,1,3183
11108,4,2,9,3183
11109,2,4,6,3183
11110,2,1,1,3184
11111,5,3,10,3184
11112,1,2,5,3184
11113,2,5,3,3185
11114,1,6,8,3186
11115,6,4,9,3186
11116,5,6,5,3186
11117,6,3,4,3186
11118,6,1,3,3186
11119,2,6,7,3187
11120,3,5,5,3188
11121,2,6,7,3189
11122,3,6,8,3189
11123,4,2,4,3190
11124,3,5,3,3190
11125,2,1,6,3190
11126,1,3,8,3191
11127,3,5,6,3192
11128,6,3,5,3192
11129,1,5,3,3192
11130,6,6,3,3192
11131,4,4,8,3192
11132,6,5,8,3193
11133,4,3,5,3193
11134,6,6,8,3193
11135,3,6,7,3193
11136,2,1,1,3193
11137,6,3,1,3194
11138,3,6,9,3194
11139,6,6,9,3194
11140,2,5,6,3195
11141,5,3,2,3196
11142,2,4,4,3196
11143,6,6,3,3196
11144,3,3,1,3196
11145,3,6,8,3196
11146,3,5,1,3196
11147,2,5,8,3197
11148,1,6,4,3197
11149,2,4,9,3197
11150,5,3,4,3197
11151,4,4,10,3197
11152,2,2,4,3198
11153,4,1,5,3198
11154,4,6,9,3199
11155,3,5,1,3199
11156,3,3,6,3199
11157,5,1,10,3199
11158,2,3,7,3199
11159,2,4,8,3199
11160,4,2,6,3200
11161,3,6,8,3200
11162,2,3,1,3200
11163,1,2,5,3200
11164,2,6,4,3201
11165,4,1,1,3201
11166,2,3,8,3202
11167,4,4,9,3202
11168,3,2,5,3202
11169,3,6,10,3202
11170,1,2,10,3202
11171,2,6,1,3202
11172,3,3,9,3203
11173,2,5,8,3203
11174,2,5,8,3203
11175,1,6,3,3203
11176,2,2,9,3203
11177,5,3,7,3204
11178,6,5,9,3204
11179,5,6,7,3204
11180,4,4,6,3204
11181,1,2,5,3205
11182,5,2,1,3205
11183,3,4,5,3205
11184,2,5,10,3205
11185,4,2,1,3205
11186,1,1,9,3205
11187,3,3,2,3206
11188,3,5,9,3207
11189,5,3,6,3207
11190,5,5,8,3207
11191,6,1,3,3207
11192,1,4,4,3208
11193,5,5,8,3208
11194,6,2,5,3208
11195,5,3,2,3208
11196,3,4,9,3209
11197,5,5,7,3209
11198,6,1,5,3210
11199,3,3,10,3210
11200,3,1,6,3210
11201,4,4,2,3210
11202,4,4,8,3210
11203,5,3,1,3211
11204,4,1,9,3211
11205,6,3,1,3211
11206,5,3,3,3211
11207,5,1,2,3211
11208,1,3,8,3212
11209,6,5,9,3212
11210,3,4,8,3212
11211,4,6,7,3212
11212,5,6,9,3213
11213,4,3,1,3213
11214,5,3,6,3213
11215,1,3,8,3214
11216,5,5,1,3214
11217,4,4,2,3214
11218,1,5,8,3214
11219,4,5,2,3214
11220,1,3,10,3214
11221,3,1,5,3215
11222,2,6,8,3215
11223,3,5,10,3215
11224,3,3,10,3215
11225,3,5,1,3216
11226,4,4,5,3217
11227,4,1,6,3218
11228,4,4,7,3218
11229,3,3,4,3218
11230,4,4,7,3218
11231,1,5,10,3218
11232,1,3,3,3218
11233,1,2,9,3219
11234,4,5,6,3220
11235,2,5,1,3220
11236,2,1,7,3220
11237,3,4,3,3220
11238,2,4,2,3221
11239,1,2,4,3221
11240,3,6,8,3221
11241,4,1,6,3221
11242,6,2,6,3222
11243,6,5,1,3222
11244,1,5,10,3222
11245,3,5,8,3222
11246,6,3,4,3222
11247,6,2,4,3222
11248,6,5,2,3223
11249,6,3,6,3223
11250,3,1,3,3223
11251,3,4,1,3223
11252,5,5,6,3224
11253,1,1,4,3225
11254,6,3,3,3226
11255,2,5,6,3226
11256,3,4,4,3226
11257,4,4,1,3226
11258,2,6,7,3226
11259,2,4,10,3227
11260,5,2,9,3228
11261,2,1,8,3228
11262,2,5,6,3228
11263,2,3,1,3228
11264,4,2,4,3228
11265,4,5,2,3228
11266,5,6,9,3229
11267,1,1,3,3229
11268,5,2,5,3229
11269,6,2,4,3229
11270,3,4,7,3230
11271,5,2,3,3230
11272,1,2,4,3230
11273,2,3,6,3230
11274,6,1,5,3231
11275,2,4,8,3231
11276,5,3,3,3232
11277,4,4,4,3232
11278,1,2,2,3232
11279,1,2,2,3232
11280,4,1,6,3233
11281,2,3,9,3233
11282,5,6,7,3233
11283,1,5,5,3233
11284,1,1,8,3233
11285,5,6,1,3233
11286,2,2,10,3234
11287,4,5,6,3234
11288,5,3,2,3234
11289,6,4,2,3234
11290,6,4,3,3234
11291,4,4,10,3234
11292,4,1,10,3235
11293,1,3,1,3235
11294,3,2,5,3235
11295,5,6,10,3235
11296,5,3,7,3235
11297,6,4,5,3236
11298,5,5,9,3236
11299,3,6,6,3236
11300,4,2,9,3236
11301,6,4,1,3237
11302,2,4,1,3237
11303,6,2,5,3237
11304,6,4,1,3237
11305,5,1,10,3237
11306,6,1,8,3237
11307,4,2,1,3238
11308,4,3,9,3238
11309,2,5,2,3238
11310,5,5,8,3239
11311,3,4,7,3239
11312,3,1,2,3239
11313,6,4,10,3239
11314,6,3,6,3240
11315,4,3,9,3240
11316,4,4,6,3240
11317,4,5,6,3241
11318,4,1,6,3241
11319,6,4,3,3241
11320,2,4,7,3241
11321,4,3,7,3241
11322,3,6,10,3242
11323,2,4,8,3242
11324,6,1,1,3242
11325,6,2,9,3242
11326,1,2,8,3243
11327,3,3,2,3243
11328,4,2,4,3243
11329,3,6,5,3243
11330,4,5,3,3243
11331,6,1,3,3244
11332,5,3,9,3244
11333,3,2,3,3245
11334,6,1,7,3245
11335,1,6,2,3245
11336,4,4,9,3245
11337,5,6,9,3245
11338,4,1,3,3246
11339,4,4,8,3246
11340,2,1,10,3246
11341,6,2,5,3246
11342,2,4,7,3246
11343,4,3,8,3246
11344,4,1,9,3247
11345,5,6,4,3247
11346,4,6,4,3247
11347,2,5,5,3247
11348,5,1,9,3248
11349,5,3,1,3248
11350,2,2,3,3248
11351,5,4,10,3248
11352,1,2,1,3248
11353,4,4,9,3249
11354,3,5,1,3249
11355,5,2,2,3249
11356,6,3,6,3249
11357,6,2,3,3250
11358,4,1,7,3250
11359,2,5,6,3250
11360,6,3,8,3250
11361,6,2,5,3250
11362,4,5,9,3250
11363,5,6,5,3251
11364,6,4,8,3251
11365,3,5,1,3252
11366,6,3,4,3252
11367,6,3,4,3252
11368,1,3,1,3252
11369,5,4,6,3253
11370,3,3,5,3253
11371,2,5,3,3253
11372,1,6,9,3254
11373,4,4,9,3254
11374,5,1,7,3254
11375,4,5,5,3254
11376,2,4,5,3255
11377,3,4,4,3255
11378,2,5,3,3256
11379,6,1,7,3256
11380,1,4,8,3256
11381,2,5,2,3257
11382,4,6,2,3257
11383,3,5,6,3257
11384,6,2,9,3258
11385,2,4,8,3259
11386,3,5,2,3259
11387,6,5,9,3259
11388,2,1,8,3259
11389,1,3,5,3260
11390,1,2,10,3260
11391,6,2,8,3260
11392,6,2,8,3260
11393,3,1,9,3261
11394,1,3,4,3262
11395,6,1,3,3262
11396,1,5,6,3262
11397,5,3,5,3262
11398,2,6,9,3263
11399,4,2,9,3263
11400,5,2,9,3263
11401,6,3,10,3263
11402,2,1,6,3263
11403,5,5,10,3264
11404,2,3,9,3264
11405,3,4,3,3264
11406,2,3,8,3265
11407,6,6,8,3265
11408,4,2,3,3266
11409,4,2,4,3266
11410,3,4,3,3266
11411,4,1,1,3266
11412,2,2,2,3266
11413,3,3,4,3266
11414,1,3,6,3267
11415,1,5,4,3267
11416,2,1,3,3268
11417,6,2,5,3268
11418,4,5,7,3269
11419,4,2,1,3269
11420,3,4,6,3270
11421,5,5,6,3270
11422,1,2,6,3270
11423,1,2,5,3270
11424,2,4,9,3271
11425,4,1,6,3271
11426,4,2,3,3271
11427,3,2,4,3271
11428,4,4,2,3271
11429,2,1,2,3272
11430,5,6,1,3272
11431,4,4,7,3272
11432,2,4,1,3272
11433,3,3,3,3272
11434,4,3,4,3273
11435,4,5,9,3273
11436,3,1,5,3273
11437,5,6,5,3273
11438,5,4,3,3273
11439,1,3,5,3274
11440,5,4,9,3274
11441,3,4,6,3275
11442,5,6,7,3275
11443,5,4,6,3275
11444,4,1,5,3276
11445,4,6,9,3276
11446,4,1,3,3276
11447,2,1,8,3276
11448,3,6,5,3277
11449,6,4,4,3277
11450,6,2,3,3277
11451,5,4,10,3277
11452,6,5,8,3277
11453,1,1,2,3277
11454,5,6,8,3278
11455,4,2,10,3278
11456,4,5,10,3278
11457,4,5,6,3278
11458,6,3,4,3279
11459,5,3,1,3280
11460,2,5,8,3280
11461,6,2,7,3281
11462,1,5,5,3281
11463,3,3,4,3281
11464,5,3,2,3281
11465,3,1,7,3282
11466,3,5,8,3282
11467,2,2,5,3282
11468,6,3,4,3282
11469,1,6,10,3282
11470,1,6,9,3282
11471,6,6,10,3283
11472,4,5,10,3284
11473,2,1,10,3284
11474,3,5,7,3284
11475,2,6,5,3285
11476,6,1,1,3286
11477,4,6,8,3287
11478,5,2,10,3287
11479,6,3,10,3287
11480,1,6,2,3287
11481,2,5,3,3287
11482,1,1,8,3288
11483,2,3,4,3289
11484,5,5,1,3290
11485,6,1,9,3290
11486,5,5,4,3290
11487,1,2,3,3290
11488,6,3,6,3290
11489,6,3,5,3291
11490,5,5,2,3291
11491,3,4,7,3291
11492,3,5,3,3291
11493,5,6,2,3291
11494,4,6,10,3291
11495,5,6,5,3292
11496,2,4,10,3292
11497,6,5,7,3293
11498,3,2,3,3293
11499,1,5,10,3293
11500,1,3,2,3293
11501,5,6,1,3294
11502,5,3,1,3295
11503,4,5,9,3295
11504,2,6,4,3295
11505,2,3,9,3295
11506,4,3,4,3295
11507,5,1,7,3295
11508,5,5,4,3296
11509,3,1,10,3296
11510,4,1,1,3296
11511,3,4,1,3296
11512,2,2,1,3296
11513,4,4,6,3296
11514,4,3,5,3297
11515,4,1,1,3297
11516,3,3,3,3297
11517,3,4,3,3298
11518,3,1,1,3298
11519,5,3,1,3298
11520,6,3,3,3298
11521,4,4,7,3298
11522,6,2,3,3299
11523,3,2,8,3299
11524,5,2,5,3299
11525,3,6,3,3300
11526,4,4,6,3301
11527,6,1,1,3301
11528,6,3,5,3301
11529,1,2,9,3301
11530,6,4,5,3302
11531,5,5,10,3302
11532,3,4,2,3302
11533,3,5,4,3303
11534,5,5,9,3303
11535,2,4,4,3303
11536,3,6,1,3304
11537,4,6,4,3304
11538,3,4,8,3304
11539,4,1,8,3305
11540,6,5,10,3306
11541,5,6,7,3306
11542,3,2,7,3306
11543,1,4,2,3307
11544,2,4,6,3307
11545,4,3,9,3307
11546,5,5,2,3307
11547,6,1,7,3307
11548,5,4,2,3307
11549,1,5,3,3308
11550,2,5,10,3308
11551,3,2,4,3308
11552,1,1,1,3308
11553,4,2,7,3308
11554,4,4,6,3309
11555,3,4,2,3309
11556,3,2,5,3309
11557,3,4,8,3310
11558,4,6,6,3310
11559,6,3,6,3311
11560,2,4,9,3311
11561,6,2,7,3311
11562,6,5,3,3311
11563,2,3,8,3311
11564,1,3,8,3312
11565,2,2,6,3313
11566,3,6,2,3313
11567,2,4,9,3314
11568,6,6,8,3315
11569,5,2,9,3315
11570,5,6,10,3315
11571,3,3,1,3316
11572,5,6,10,3316
11573,3,1,8,3316
11574,1,2,7,3317
11575,5,3,10,3317
11576,1,5,4,3318
11577,1,6,6,3319
11578,1,6,10,3319
11579,5,5,8,3319
11580,6,4,10,3319
11581,2,6,3,3320
11582,1,2,7,3320
11583,6,5,10,3321
11584,6,3,9,3321
11585,3,3,7,3322
11586,3,1,9,3322
11587,2,2,3,3322
11588,3,5,9,3322
11589,1,6,8,3322
11590,3,3,7,3323
11591,1,1,4,3323
11592,3,3,9,3323
11593,1,4,10,3323
11594,1,2,1,3323
11595,2,5,8,3324
11596,3,3,8,3324
11597,2,4,5,3324
11598,1,3,10,3324
11599,2,3,1,3325
11600,2,4,5,3325
11601,2,3,5,3326
11602,5,6,10,3326
11603,4,4,5,3326
11604,3,2,7,3327
11605,1,4,2,3327
11606,4,2,1,3327
11607,6,6,3,3328
11608,5,1,3,3328
11609,1,3,5,3328
11610,6,3,7,3328
11611,2,6,2,3329
11612,2,6,2,3329
11613,2,6,8,3330
11614,1,4,10,3330
11615,1,1,4,3330
11616,3,2,4,3330
11617,2,4,1,3330
11618,1,1,1,3331
11619,4,2,9,3331
11620,4,4,8,3331
11621,2,3,10,3331
11622,1,4,3,3331
11623,1,4,5,3331
11624,2,4,6,3332
11625,2,5,7,3332
11626,2,1,10,3332
11627,6,5,6,3332
11628,4,5,5,3332
11629,5,2,1,3333
11630,4,6,1,3334
11631,4,6,4,3334
11632,1,5,10,3334
11633,6,5,9,3335
11634,3,2,5,3335
11635,2,4,7,3335
11636,2,3,4,3335
11637,1,2,4,3335
11638,1,3,10,3336
11639,5,5,10,3336
11640,3,1,10,3336
11641,4,5,8,3336
11642,3,6,3,3336
11643,2,6,2,3336
11644,4,4,6,3337
11645,2,2,10,3337
11646,3,2,7,3337
11647,1,3,9,3337
11648,5,1,4,3337
11649,1,3,4,3337
11650,2,2,6,3338
11651,2,2,3,3338
11652,1,4,2,3338
11653,4,6,1,3338
11654,1,2,2,3338
11655,4,5,6,3339
11656,4,4,5,3339
11657,5,2,1,3339
11658,1,4,6,3339
11659,4,6,10,3339
11660,6,2,2,3339
11661,5,2,7,3340
11662,4,1,10,3340
11663,6,4,2,3340
11664,2,6,1,3340
11665,2,5,4,3340
11666,6,2,2,3341
11667,5,6,4,3341
11668,4,3,3,3341
11669,6,3,10,3341
11670,1,2,9,3341
11671,1,4,8,3342
11672,1,6,3,3342
11673,3,3,6,3342
11674,1,1,5,3342
11675,2,1,4,3343
11676,5,2,1,3343
11677,5,4,7,3343
11678,3,1,2,3344
11679,4,4,10,3345
11680,1,1,1,3345
11681,2,3,7,3345
11682,6,1,7,3345
11683,5,4,5,3346
11684,5,2,5,3346
11685,6,2,3,3346
11686,1,6,1,3347
11687,5,1,7,3347
11688,6,1,3,3347
11689,5,4,1,3347
11690,6,5,10,3348
11691,3,4,10,3348
11692,5,6,8,3348
11693,4,4,7,3348
11694,2,5,3,3348
11695,2,2,3,3348
11696,2,2,10,3349
11697,3,1,6,3349
11698,2,5,9,3349
11699,1,5,7,3349
11700,4,1,6,3349
11701,1,5,6,3350
11702,4,2,3,3350
11703,6,1,9,3351
11704,2,2,2,3351
11705,5,3,1,3351
11706,6,4,4,3352
11707,1,3,8,3352
11708,5,3,8,3352
11709,6,4,3,3353
11710,1,6,6,3353
11711,1,3,9,3353
11712,5,4,6,3353
11713,4,5,9,3354
11714,5,4,2,3354
11715,5,1,5,3354
11716,1,4,6,3355
11717,4,4,9,3356
11718,5,3,1,3356
11719,5,6,2,3356
11720,3,5,3,3356
11721,5,2,1,3356
11722,1,1,1,3356
11723,4,4,9,3357
11724,2,2,2,3357
11725,5,1,4,3357
11726,1,5,6,3357
11727,3,3,9,3357
11728,4,1,1,3358
11729,1,1,3,3359
11730,3,4,10,3359
11731,3,1,4,3359
11732,4,6,1,3359
11733,6,2,5,3359
11734,2,5,4,3360
11735,3,6,9,3360
11736,5,1,3,3360
11737,2,4,2,3360
11738,3,1,1,3360
11739,3,3,9,3361
11740,2,1,8,3362
11741,3,5,5,3362
11742,5,2,10,3362
11743,3,5,6,3362
11744,4,2,1,3362
11745,2,4,5,3363
11746,5,4,8,3363
11747,1,2,1,3364
11748,1,4,4,3364
11749,2,6,5,3365
11750,6,4,6,3365
11751,1,3,10,3366
11752,6,6,8,3367
11753,2,3,10,3368
11754,6,3,2,3369
11755,1,6,6,3369
11756,2,5,6,3369
11757,1,4,10,3369
11758,5,4,2,3370
11759,2,5,4,3370
11760,6,6,2,3370
11761,5,3,2,3370
11762,4,4,9,3370
11763,3,6,3,3370
11764,4,4,10,3371
11765,1,1,5,3372
11766,6,5,10,3372
11767,3,6,3,3372
11768,3,5,10,3373
11769,4,1,5,3373
11770,4,3,9,3373
11771,4,3,7,3373
11772,3,5,7,3374
11773,2,2,7,3374
11774,4,2,10,3374
11775,5,1,5,3374
11776,1,2,9,3375
11777,4,5,4,3375
11778,3,5,1,3375
11779,2,2,5,3375
11780,3,5,8,3376
11781,6,4,5,3376
11782,4,1,6,3377
11783,2,4,9,3377
11784,6,5,10,3377
11785,3,2,9,3377
11786,2,5,2,3377
11787,4,3,9,3377
11788,6,2,6,3378
11789,1,1,9,3378
11790,3,2,9,3378
11791,6,2,8,3378
11792,5,3,10,3378
11793,5,3,1,3378
11794,6,1,6,3379
11795,6,6,3,3379
11796,1,6,9,3379
11797,2,1,10,3379
11798,3,2,5,3380
11799,3,1,1,3380
11800,4,4,10,3380
11801,6,4,10,3381
11802,4,2,5,3381
11803,6,2,6,3381
11804,4,2,5,3382
11805,5,5,2,3383
11806,5,4,4,3384
11807,6,5,9,3384
11808,2,1,3,3385
11809,5,2,1,3386
11810,4,3,5,3386
11811,6,5,1,3387
11812,6,6,3,3387
11813,1,3,1,3387
11814,5,6,3,3387
11815,2,5,2,3388
11816,6,3,6,3388
11817,5,6,9,3388
11818,1,5,8,3388
11819,1,2,10,3388
11820,5,5,5,3389
11821,6,1,4,3390
11822,3,1,5,3390
11823,3,2,3,3390
11824,6,2,1,3390
11825,2,3,9,3390
11826,2,1,9,3391
11827,4,1,8,3392
11828,2,4,6,3392
11829,4,1,10,3392
11830,5,3,1,3392
11831,4,5,5,3392
11832,5,2,1,3392
11833,2,3,6,3393
11834,5,4,6,3393
11835,5,5,2,3393
11836,2,2,2,3394
11837,4,6,9,3394
11838,4,5,8,3394
11839,5,4,2,3394
11840,5,1,4,3395
11841,1,2,2,3395
11842,4,2,5,3395
11843,5,4,9,3396
11844,6,1,1,3396
11845,6,1,6,3396
11846,2,4,5,3396
11847,6,3,3,3396
11848,1,5,9,3397
11849,6,5,3,3398
11850,4,5,10,3398
11851,5,1,9,3399
11852,4,5,9,3399
11853,1,2,6,3399
11854,1,3,7,3399
11855,5,3,7,3399
11856,5,4,3,3400
11857,1,6,4,3400
11858,4,3,3,3400
11859,3,3,10,3401
11860,5,5,3,3401
11861,4,2,2,3401
11862,4,3,1,3401
11863,4,1,1,3401
11864,3,4,8,3402
11865,3,4,1,3402
11866,3,2,4,3402
11867,1,5,4,3402
11868,6,4,6,3403
11869,5,5,1,3404
11870,1,6,4,3405
11871,2,4,6,3405
11872,2,6,3,3405
11873,3,3,10,3405
11874,3,4,9,3405
11875,2,5,9,3406
11876,5,4,1,3406
11877,6,1,6,3406
11878,2,5,8,3407
11879,5,4,4,3407
11880,3,2,7,3407
11881,4,5,3,3407
11882,2,2,5,3408
11883,1,2,7,3408
11884,4,1,2,3408
11885,3,2,6,3409
11886,2,6,6,3409
11887,2,1,8,3410
11888,1,3,5,3410
11889,4,4,3,3410
11890,3,2,9,3411
11891,5,1,6,3411
11892,2,4,4,3412
11893,1,1,9,3412
11894,2,5,5,3412
11895,1,5,4,3412
11896,4,2,6,3412
11897,4,5,10,3413
11898,6,5,7,3414
11899,2,1,9,3414
11900,6,5,4,3414
11901,5,3,2,3414
11902,1,2,6,3414
11903,4,3,2,3414
11904,3,4,5,3415
11905,4,2,8,3415
11906,5,6,10,3416
11907,3,6,9,3416
11908,6,4,8,3416
11909,4,4,10,3416
11910,2,5,6,3416
11911,3,4,3,3416
11912,3,1,6,3417
11913,5,2,8,3417
11914,2,3,5,3417
11915,6,2,8,3417
11916,1,6,8,3418
11917,1,2,6,3418
11918,4,4,10,3418
11919,4,1,2,3418
11920,1,1,2,3418
11921,4,3,3,3419
11922,2,4,10,3420
11923,5,1,5,3421
11924,1,5,6,3421
11925,1,4,10,3421
11926,5,4,1,3421
11927,3,1,3,3421
11928,1,4,8,3422
11929,3,3,4,3422
11930,5,6,5,3422
11931,6,2,6,3422
11932,6,1,6,3422
11933,6,3,1,3422
11934,1,4,6,3423
11935,1,1,1,3423
11936,2,1,6,3423
11937,2,6,4,3424
11938,2,3,6,3424
11939,5,1,9,3424
11940,2,6,10,3424
11941,4,4,10,3424
11942,6,5,7,3424
11943,3,5,3,3425
11944,3,2,2,3425
11945,2,4,10,3425
11946,5,5,3,3426
11947,1,6,6,3426
11948,4,4,9,3426
11949,2,6,6,3426
11950,4,3,1,3426
11951,6,5,3,3426
11952,1,5,1,3427
11953,3,1,6,3428
11954,1,2,1,3428
11955,3,5,9,3428
11956,3,1,8,3428
11957,3,6,5,3428
11958,5,2,8,3428
11959,5,4,3,3429
11960,5,4,7,3429
11961,4,5,2,3429
11962,2,6,4,3429
11963,4,3,10,3430
11964,4,6,9,3430
11965,1,2,2,3430
11966,4,4,3,3431
11967,1,3,7,3432
11968,1,2,2,3432
11969,5,1,2,3432
11970,6,1,7,3432
11971,4,2,4,3433
11972,2,1,10,3433
11973,6,3,4,3433
11974,2,4,1,3433
11975,6,3,10,3433
11976,1,5,10,3433
11977,1,6,6,3434
11978,1,1,4,3435
11979,6,2,3,3435
11980,5,6,10,3435
11981,2,2,9,3435
11982,2,1,9,3435
11983,6,2,7,3435
11984,6,4,9,3436
11985,6,6,8,3436
11986,4,3,3,3437
11987,4,5,2,3438
11988,2,5,9,3438
11989,6,3,8,3438
11990,5,3,8,3439
11991,2,1,9,3439
11992,3,3,9,3439
11993,5,5,2,3439
11994,4,4,5,3440
11995,4,3,6,3440
11996,4,2,8,3440
11997,3,6,2,3440
11998,6,6,2,3441
11999,2,6,5,3441
12000,3,3,6,3442
12001,5,5,2,3443
12002,1,3,7,3443
12003,4,2,3,3443
12004,5,1,4,3443
12005,3,4,1,3443
12006,5,6,6,3443
12007,5,6,4,3444
12008,6,4,10,3444
12009,5,3,5,3444
12010,2,2,5,3445
12011,1,5,2,3445
12012,3,4,4,3445
12013,6,5,5,3445
12014,1,1,4,3445
12015,5,3,4,3446
12016,1,3,9,3446
12017,4,1,6,3446
12018,6,5,3,3446
12019,2,1,5,3447
12020,4,2,2,3448
12021,3,5,9,3448
12022,5,2,9,3448
12023,5,6,4,3448
12024,6,5,4,3448
12025,2,5,4,3449
12026,4,6,4,3449
12027,6,4,4,3450
12028,1,3,6,3451
12029,6,4,9,3451
12030,6,2,8,3451
12031,3,2,7,3451
12032,4,3,4,3451
12033,5,6,7,3451
12034,4,2,6,3452
12035,6,2,4,3452
12036,6,2,4,3452
12037,2,3,3,3453
12038,6,1,1,3454
12039,5,5,4,3454
12040,1,3,8,3454
12041,3,2,9,3455
12042,6,1,3,3455
12043,6,5,2,3455
12044,5,5,8,3455
12045,3,5,10,3455
12046,2,2,10,3456
12047,6,4,2,3457
12048,4,4,4,3457
12049,6,6,6,3457
12050,5,6,9,3457
12051,3,2,10,3457
12052,6,4,6,3457
12053,3,3,9,3458
12054,1,3,6,3458
12055,3,1,9,3459
12056,6,2,7,3459
12057,1,2,6,3459
12058,3,5,7,3459
12059,2,4,3,3459
12060,6,2,9,3460
12061,6,6,1,3461
12062,1,4,4,3461
12063,5,5,5,3461
12064,5,2,1,3461
12065,1,2,8,3462
12066,2,5,4,3462
12067,5,3,2,3463
12068,5,3,2,3463
12069,4,4,8,3464
12070,6,2,4,3464
12071,4,6,4,3464
12072,2,4,2,3464
12073,3,6,9,3465
12074,4,6,7,3465
12075,5,5,9,3465
12076,5,1,5,3465
12077,5,4,10,3466
12078,6,6,5,3466
12079,3,6,1,3466
12080,1,4,8,3466
12081,2,1,9,3466
12082,4,3,4,3466
12083,2,5,9,3467
12084,6,5,9,3467
12085,5,5,5,3468
12086,4,2,4,3469
12087,2,4,6,3469
12088,4,1,8,3469
12089,6,1,7,3469
12090,1,4,1,3470
12091,2,2,2,3471
12092,5,4,4,3471
12093,2,1,1,3471
12094,4,3,8,3471
12095,4,4,3,3471
12096,5,4,10,3471
12097,2,5,2,3472
12098,4,6,10,3472
12099,6,6,3,3472
12100,2,3,1,3472
12101,2,2,9,3473
12102,5,2,4,3473
12103,4,1,10,3473
12104,3,4,3,3473
12105,6,2,10,3473
12106,2,6,2,3474
12107,3,1,8,3475
12108,6,3,2,3475
12109,4,2,2,3475
12110,4,5,8,3475
12111,5,5,8,3475
12112,5,2,5,3476
12113,3,1,5,3476
12114,2,4,6,3476
12115,1,2,8,3476
12116,3,1,10,3476
12117,1,6,3,3476
12118,5,3,8,3477
12119,2,3,3,3477
12120,3,3,5,3478
12121,2,3,1,3478
12122,3,6,2,3478
12123,3,2,3,3479
12124,2,6,8,3479
12125,6,1,2,3479
12126,4,5,5,3479
12127,6,1,10,3479
12128,3,1,3,3479
12129,2,1,5,3480
12130,3,4,1,3480
12131,5,2,7,3480
12132,2,5,10,3481
12133,5,4,2,3481
12134,6,1,6,3482
12135,2,3,3,3482
12136,3,1,5,3482
12137,4,1,6,3482
12138,4,1,8,3482
12139,1,6,2,3483
12140,2,5,8,3483
12141,1,1,8,3484
12142,1,4,3,3484
12143,1,4,2,3484
12144,4,3,7,3484
12145,1,5,8,3484
12146,6,4,9,3485
12147,1,4,9,3485
12148,3,6,1,3485
12149,2,4,7,3485
12150,2,3,1,3486
12151,5,1,3,3486
12152,6,4,6,3486
12153,5,3,2,3486
12154,5,3,8,3486
12155,4,6,2,3486
12156,3,5,8,3487
12157,2,3,1,3487
12158,5,6,3,3487
12159,5,1,6,3488
12160,5,6,1,3488
12161,4,5,4,3489
12162,4,2,10,3489
12163,5,5,2,3489
12164,6,6,1,3489
12165,5,3,6,3489
12166,2,4,1,3490
12167,4,6,6,3491
12168,6,2,4,3491
12169,2,2,2,3491
12170,6,4,1,3491
12171,2,5,3,3492
12172,2,1,8,3493
12173,3,1,7,3493
12174,4,5,7,3494
12175,2,2,4,3495
12176,2,2,9,3495
12177,3,6,3,3495
12178,4,5,6,3495
12179,4,6,2,3495
12180,1,1,8,3496
12181,6,5,8,3496
12182,2,3,1,3496
12183,5,5,2,3496
12184,6,4,10,3497
12185,4,1,3,3497
12186,5,4,1,3497
12187,3,1,1,3497
12188,4,3,3,3497
12189,1,6,8,3497
12190,3,1,3,3498
12191,3,1,4,3498
12192,4,1,4,3498
12193,1,4,7,3499
12194,2,6,3,3499
12195,1,6,1,3499
12196,1,4,10,3500
12197,4,2,4,3500
12198,6,3,2,3500
12199,3,1,4,3500
12200,5,3,6,3500
12201,2,1,4,3501
12202,3,6,2,3501
12203,6,5,2,3501
12204,4,6,9,3501
12205,3,2,8,3501
12206,3,1,1,3502
12207,5,5,4,3502
12208,4,3,1,3502
12209,3,6,8,3502
12210,1,6,6,3503
12211,6,5,2,3504
12212,5,3,6,3504
12213,1,3,3,3505
12214,4,6,8,3505
12215,2,5,1,3506
12216,1,6,10,3507
12217,1,3,6,3507
12218,4,1,4,3507
12219,6,1,2,3507
12220,4,6,10,3507
12221,1,3,1,3508
12222,3,3,2,3508
12223,3,1,1,3508
12224,1,5,7,3509
12225,3,2,7,3510
12226,4,1,10,3510
12227,4,3,8,3510
12228,2,2,1,3511
12229,5,2,7,3511
12230,4,6,1,3511
12231,3,2,1,3511
12232,4,1,7,3511
12233,6,4,7,3511
12234,5,2,3,3512
12235,6,6,4,3512
12236,3,1,3,3512
12237,3,5,5,3512
12238,2,3,10,3513
12239,4,5,4,3513
12240,5,4,9,3513
12241,5,5,6,3513
12242,4,6,2,3513
12243,1,3,9,3514
12244,2,4,2,3514
12245,6,2,1,3514
12246,3,5,7,3514
12247,5,5,5,3514
12248,6,5,1,3514
12249,3,4,4,3515
12250,3,3,7,3515
12251,2,4,2,3515
12252,4,1,5,3516
12253,1,6,4,3516
12254,3,2,7,3516
12255,2,3,1,3516
12256,5,1,6,3517
12257,4,3,9,3517
12258,4,6,3,3517
12259,3,2,4,3518
12260,5,3,9,3518
12261,6,3,8,3519
